time,price,quantity
2024-09-16 14:31:02+00:00,57886.00000000,0.16670000
2024-09-16 14:31:02+00:00,57886.00000000,0.16670000
2024-09-16 14:31:02+00:00,57885.79000000,0.00043000
2024-09-16 14:31:02+00:00,57885.71000000,0.00043000
2024-09-16 14:31:02+00:00,57885.50000000,0.00000000
2024-09-16 14:31:02+00:00,57885.30000000,0.00009000
2024-09-16 14:31:02+00:00,57885.00000000,0.00000000
2024-09-16 14:31:02+00:00,57884.82000000,0.01000000
2024-09-16 14:31:02+00:00,57884.31000000,0.04193000
2024-09-16 14:31:02+00:00,57884.11000000,0.04176000
2024-09-16 14:31:02+00:00,57884.11000000,0.25342000
2024-09-16 14:31:02+00:00,57884.08000000,0.43107000
2024-09-16 14:31:02+00:00,57883.00000000,0.06890000
2024-09-16 14:31:02+00:00,57882.81000000,0.00043000
2024-09-16 14:31:02+00:00,57882.70000000,0.17271000
2024-09-16 14:31:02+00:00,57882.63000000,0.01300000
2024-09-16 14:31:02+00:00,57882.48000000,0.00092000
2024-09-16 14:31:02+00:00,57882.48000000,0.00000000
2024-09-16 14:31:02+00:00,57882.37000000,0.00013000
2024-09-16 14:31:02+00:00,57882.33000000,0.00009000
2024-09-16 14:31:02+00:00,57882.08000000,0.06908000
2024-09-16 14:31:02+00:00,57882.07000000,0.50465000
2024-09-16 14:31:02+00:00,57881.96000000,0.00000000
2024-09-16 14:31:02+00:00,57881.62000000,0.03433000
2024-09-16 14:31:02+00:00,57881.61000000,0.51749000
2024-09-16 14:31:02+00:00,57881.60000000,0.06908000
2024-09-16 14:31:02+00:00,57881.58000000,0.86258000
2024-09-16 14:31:02+00:00,57881.42000000,0.00868000
2024-09-16 14:31:02+00:00,57881.42000000,0.00868000
2024-09-16 14:31:02+00:00,57881.10000000,0.06910000
2024-09-16 14:31:02+00:00,57880.83000000,0.00000000
2024-09-16 14:31:02+00:00,57880.44000000,0.01036000
2024-09-16 14:31:02+00:00,57880.26000000,0.00393000
2024-09-16 14:31:02+00:00,57880.15000000,0.17270000
2024-09-16 14:31:02+00:00,57880.11000000,0.00086000
2024-09-16 14:31:02+00:00,57880.00000000,0.01728000
2024-09-16 14:31:02+00:00,57879.92000000,0.00043000
2024-09-16 14:31:02+00:00,57879.82000000,0.06735000
2024-09-16 14:31:02+00:00,57879.62000000,0.00000000
2024-09-16 14:31:02+00:00,57879.50000000,0.06890000
2024-09-16 14:31:02+00:00,57879.36000000,0.00009000
2024-09-16 14:31:02+00:00,57879.27000000,0.00000000
2024-09-16 14:31:02+00:00,57878.47000000,0.04508000
2024-09-16 14:31:02+00:00,57878.47000000,0.00000000
2024-09-16 14:31:02+00:00,57878.46000000,0.07510000
2024-09-16 14:31:02+00:00,57878.46000000,0.00000000
2024-09-16 14:31:02+00:00,57878.20000000,0.00000000
2024-09-16 14:31:02+00:00,57878.04000000,0.25865000
2024-09-16 14:31:02+00:00,57878.03000000,0.06908000
2024-09-16 14:31:02+00:00,57877.60000000,0.00000000
2024-09-16 14:31:02+00:00,57877.42000000,0.00000000
2024-09-16 14:31:02+00:00,57877.21000000,0.43107000
2024-09-16 14:31:02+00:00,57877.13000000,0.00397000
2024-09-16 14:31:02+00:00,57877.11000000,0.00000000
2024-09-16 14:31:02+00:00,57877.02000000,0.00043000
2024-09-16 14:31:02+00:00,57876.99000000,0.02769000
2024-09-16 14:31:02+00:00,57876.93000000,0.00863000
2024-09-16 14:31:02+00:00,57876.84000000,0.01318000
2024-09-16 14:31:02+00:00,57876.57000000,0.00013000
2024-09-16 14:31:02+00:00,57876.39000000,0.00009000
2024-09-16 14:31:02+00:00,57876.07000000,0.00042000
2024-09-16 14:31:02+00:00,57876.07000000,0.00042000
2024-09-16 14:31:02+00:00,57876.01000000,0.43555000
2024-09-16 14:31:02+00:00,57876.00000000,0.06890000
2024-09-16 14:31:02+00:00,57875.95000000,0.72590000
2024-09-16 14:31:02+00:00,57875.93000000,0.04251000
2024-09-16 14:31:02+00:00,57875.93000000,0.00000000
2024-09-16 14:31:02+00:00,57875.00000000,0.06239000
2024-09-16 14:31:02+00:00,57874.89000000,0.00043000
2024-09-16 14:31:02+00:00,57874.86000000,0.08635000
2024-09-16 14:31:02+00:00,57874.61000000,0.00000000
2024-09-16 14:31:02+00:00,57874.54000000,0.00000000
2024-09-16 14:31:02+00:00,57873.80000000,0.25878000
2024-09-16 14:31:02+00:00,57873.78000000,0.51728000
2024-09-16 14:31:02+00:00,57873.78000000,0.00000000
2024-09-16 14:31:02+00:00,57873.42000000,0.00009000
2024-09-16 14:31:02+00:00,57873.39000000,0.41593000
2024-09-16 14:31:02+00:00,57873.39000000,0.00000000
2024-09-16 14:31:02+00:00,57873.29000000,0.00086000
2024-09-16 14:31:02+00:00,57873.04000000,0.06649000
2024-09-16 14:31:02+00:00,57873.04000000,0.00000000
2024-09-16 14:31:02+00:00,57872.74000000,0.17271000
2024-09-16 14:31:02+00:00,57872.50000000,0.06890000
2024-09-16 14:31:02+00:00,57872.01000000,0.51762000
2024-09-16 14:31:02+00:00,57871.85000000,0.17271000
2024-09-16 14:31:02+00:00,57871.53000000,0.00000000
2024-09-16 14:31:02+00:00,57871.39000000,0.01728000
2024-09-16 14:31:02+00:00,57871.39000000,0.01728000
2024-09-16 14:31:02+00:00,57871.19000000,0.86214000
2024-09-16 14:31:02+00:00,57871.17000000,0.86258000
2024-09-16 14:31:02+00:00,57871.10000000,0.06911000
2024-09-16 14:31:02+00:00,57871.05000000,0.01300000
2024-09-16 14:31:02+00:00,57870.77000000,0.00013000
2024-09-16 14:31:02+00:00,57870.45000000,0.00182000
2024-09-16 14:31:02+00:00,57870.41000000,0.01000000
2024-09-16 14:31:02+00:00,57870.01000000,0.31057000
2024-09-16 14:31:02+00:00,57870.00000000,0.00800000
2024-09-16 14:31:02+00:00,57869.79000000,0.00100000
2024-09-16 14:31:02+00:00,57869.00000000,0.06890000
2024-09-16 14:31:02+00:00,57869.00000000,0.00000000
2024-09-16 14:31:02+00:00,57868.98000000,0.51749000
2024-09-16 14:31:02+00:00,57868.73000000,0.00086000
2024-09-16 14:31:02+00:00,57868.00000000,0.00800000
2024-09-16 14:31:02+00:00,57867.48000000,0.00009000
2024-09-16 14:31:02+00:00,57867.25000000,0.00026000
2024-09-16 14:31:02+00:00,57866.95000000,0.06239000
2024-09-16 14:31:02+00:00,57866.01000000,0.51756000
2024-09-16 14:31:02+00:00,57866.00000000,0.00600000
2024-09-16 14:31:02+00:00,57866.00000000,0.01400000
2024-09-16 14:31:02+00:00,57865.91000000,0.00631000
2024-09-16 14:31:02+00:00,57865.91000000,0.00000000
2024-09-16 14:31:02+00:00,57865.67000000,0.86258000
2024-09-16 14:31:02+00:00,57865.26000000,0.01318000
2024-09-16 14:31:02+00:00,57865.21000000,0.00038000
2024-09-16 14:31:02+00:00,57865.07000000,0.02638000
2024-09-16 14:31:02+00:00,57864.97000000,0.00013000
2024-09-16 14:31:02+00:00,57864.65000000,0.51728000
2024-09-16 14:31:02+00:00,57864.65000000,0.00000000
2024-09-16 14:31:02+00:00,57864.51000000,0.00009000
2024-09-16 14:31:02+00:00,57864.30000000,0.00404000
2024-09-16 14:31:02+00:00,57864.30000000,0.00000000
2024-09-16 14:31:02+00:00,57864.01000000,0.00259000
2024-09-16 14:31:02+00:00,57864.00000000,0.00600000
2024-09-16 14:31:02+00:00,57864.00000000,0.01400000
2024-09-16 14:31:02+00:00,57863.96000000,0.05600000
2024-09-16 14:31:02+00:00,57863.91000000,0.00346000
2024-09-16 14:31:02+00:00,57863.91000000,0.00346000
2024-09-16 14:31:02+00:00,57863.74000000,0.00010000
2024-09-16 14:31:02+00:00,57862.57000000,0.01919000
2024-09-16 14:31:02+00:00,57862.57000000,0.01919000
2024-09-16 14:31:02+00:00,57862.56000000,0.03196000
2024-09-16 14:31:02+00:00,57862.56000000,0.03196000
2024-09-16 14:31:02+00:00,57862.32000000,0.03433000
2024-09-16 14:31:02+00:00,57862.26000000,0.51728000
2024-09-16 14:31:02+00:00,57862.05000000,0.00640000
2024-09-16 14:31:02+00:00,57862.01000000,0.04154000
2024-09-16 14:31:02+00:00,57862.00000000,0.00600000
2024-09-16 14:31:02+00:00,57861.96000000,0.08399000
2024-09-16 14:31:02+00:00,57861.84000000,0.00013000
2024-09-16 14:31:02+00:00,57861.63000000,0.00000000
2024-09-16 14:31:02+00:00,57861.54000000,0.00009000
2024-09-16 14:31:02+00:00,57861.52000000,0.00086000
2024-09-16 14:31:02+00:00,57861.10000000,0.06912000
2024-09-16 14:31:02+00:00,57860.00000000,0.01728000
2024-09-16 14:31:02+00:00,57860.00000000,0.02328000
2024-09-16 14:31:02+00:00,57859.47000000,0.01300000
2024-09-16 14:31:02+00:00,57859.43000000,0.00000000
2024-09-16 14:31:02+00:00,57859.17000000,0.00013000
2024-09-16 14:31:02+00:00,57859.09000000,0.68971000
2024-09-16 14:31:02+00:00,57858.83000000,0.01000000
2024-09-16 14:31:02+00:00,57858.57000000,0.00009000
2024-09-16 14:31:02+00:00,57858.00000000,0.00600000
2024-09-16 14:31:02+00:00,57857.81000000,0.51763000
2024-09-16 14:31:02+00:00,57857.80000000,0.86258000
2024-09-16 14:31:02+00:00,57856.75000000,0.51749000
2024-09-16 14:31:02+00:00,57856.51000000,0.93865000
2024-09-16 14:31:02+00:00,57856.50000000,0.34543000
2024-09-16 14:31:02+00:00,57856.01000000,0.00086000
2024-09-16 14:31:02+00:00,57856.00000000,0.00600000
2024-09-16 14:31:02+00:00,57855.81000000,1.60761000
2024-09-16 14:31:02+00:00,57855.60000000,0.00009000
2024-09-16 14:31:02+00:00,57855.22000000,0.01023000
2024-09-16 14:31:02+00:00,57855.22000000,0.01023000
2024-09-16 14:31:02+00:00,57854.82000000,0.05600000
2024-09-16 14:31:02+00:00,57854.82000000,0.00000000
2024-09-16 14:31:02+00:00,57854.34000000,0.00000000
2024-09-16 14:31:02+00:00,57854.00000000,0.00600000
2024-09-16 14:31:02+00:00,57853.68000000,0.01318000
2024-09-16 14:31:02+00:00,57853.37000000,0.00013000
2024-09-16 14:31:02+00:00,57853.23000000,0.00244000
2024-09-16 14:31:02+00:00,57853.23000000,0.00000000
2024-09-16 14:31:02+00:00,57852.95000000,0.34568000
2024-09-16 14:31:02+00:00,57852.85000000,0.51764000
2024-09-16 14:31:02+00:00,57852.84000000,0.86258000
2024-09-16 14:31:02+00:00,57852.71000000,0.03209000
2024-09-16 14:31:02+00:00,57852.65000000,0.08322000
2024-09-16 14:31:02+00:00,57852.63000000,0.00009000
2024-09-16 14:31:02+00:00,57852.54000000,0.06239000
2024-09-16 14:31:02+00:00,57852.00000000,0.00600000
2024-09-16 14:31:02+00:00,57851.44000000,0.86382000
2024-09-16 14:31:02+00:00,57851.43000000,0.60350000
2024-09-16 14:31:02+00:00,57851.32000000,0.01000000
2024-09-16 14:31:02+00:00,57851.32000000,0.01000000
2024-09-16 14:31:02+00:00,57851.10000000,0.06913000
2024-09-16 14:31:02+00:00,57850.43000000,0.00086000
2024-09-16 14:31:02+00:00,57850.36000000,0.00000000
2024-09-16 14:31:02+00:00,57850.25000000,0.01012000
2024-09-16 14:31:02+00:00,57850.00000000,0.00045000
2024-09-16 14:31:02+00:00,57850.00000000,0.00645000
2024-09-16 14:31:02+00:00,57849.66000000,0.00009000
2024-09-16 14:31:02+00:00,57848.92000000,0.00000000
2024-09-16 14:31:02+00:00,57848.87000000,0.36212000
2024-09-16 14:31:02+00:00,57848.86000000,0.60350000
2024-09-16 14:31:02+00:00,57848.67000000,0.00038000
2024-09-16 14:31:02+00:00,57848.67000000,0.00000000
2024-09-16 14:31:02+00:00,57848.23000000,0.05798000
2024-09-16 14:31:02+00:00,57848.07000000,0.25878000
2024-09-16 14:31:02+00:00,57848.00000000,0.00600000
2024-09-16 14:31:02+00:00,57847.95000000,0.08597000
2024-09-16 14:31:02+00:00,57847.92000000,0.02600000
2024-09-16 14:31:02+00:00,57847.89000000,0.01300000
2024-09-16 14:31:02+00:00,57847.57000000,0.00013000
2024-09-16 14:31:02+00:00,57847.47000000,0.60350000
2024-09-16 14:31:02+00:00,57847.27000000,0.07697000
2024-09-16 14:31:02+00:00,57846.76000000,0.51761000
2024-09-16 14:31:02+00:00,57846.75000000,0.21192000
2024-09-16 14:31:02+00:00,57846.73000000,0.00009000
2024-09-16 14:31:02+00:00,57846.49000000,0.06052000
2024-09-16 14:31:02+00:00,57846.49000000,0.00000000
2024-09-16 14:31:02+00:00,57846.34000000,0.15394000
2024-09-16 14:31:02+00:00,57846.13000000,0.86258000
2024-09-16 14:31:02+00:00,57846.00000000,0.00600000
2024-09-16 14:31:02+00:00,57845.87000000,0.05798000
2024-09-16 14:31:02+00:00,57845.86000000,0.00566000
2024-09-16 14:31:02+00:00,57845.61000000,0.15394000
2024-09-16 14:31:02+00:00,57845.60000000,0.00173000
2024-09-16 14:31:02+00:00,57845.56000000,0.00011000
2024-09-16 14:31:02+00:00,57844.92000000,0.31058000
2024-09-16 14:31:02+00:00,57844.90000000,0.01723000
2024-09-16 14:31:02+00:00,57844.77000000,0.00813000
2024-09-16 14:31:02+00:00,57844.77000000,0.00813000
2024-09-16 14:31:02+00:00,57844.29000000,0.00029000
2024-09-16 14:31:02+00:00,57844.26000000,0.07697000
2024-09-16 14:31:02+00:00,57844.25000000,0.08597000
2024-09-16 14:31:02+00:00,57844.24000000,0.27189000
2024-09-16 14:31:02+00:00,57844.22000000,0.03433000
2024-09-16 14:31:02+00:00,57844.00000000,0.07697000
2024-09-16 14:31:02+00:00,57844.00000000,0.08297000
2024-09-16 14:31:02+00:00,57843.99000000,0.51749000
2024-09-16 14:31:02+00:00,57843.77000000,1.21564000
2024-09-16 14:31:02+00:00,57843.72000000,0.00009000
2024-09-16 14:31:02+00:00,57843.68000000,0.00000000
2024-09-16 14:31:02+00:00,57843.31000000,0.00000000
2024-09-16 14:31:02+00:00,57842.47000000,0.15394000
2024-09-16 14:31:02+00:00,57842.15000000,0.01728000
2024-09-16 14:31:02+00:00,57842.10000000,0.00018000
2024-09-16 14:31:02+00:00,57842.00000000,0.05797000
2024-09-16 14:31:02+00:00,57842.00000000,0.06397000
2024-09-16 14:31:02+00:00,57841.99000000,0.85966000
2024-09-16 14:31:02+00:00,57841.98000000,0.00264000
2024-09-16 14:31:02+00:00,57841.98000000,0.00000000
2024-09-16 14:31:02+00:00,57841.90000000,0.08313000
2024-09-16 14:31:02+00:00,57841.90000000,0.08313000
2024-09-16 14:31:02+00:00,57841.89000000,0.12477000
2024-09-16 14:31:02+00:00,57841.77000000,0.00013000
2024-09-16 14:31:02+00:00,57841.29000000,0.03576000
2024-09-16 14:31:02+00:00,57841.12000000,0.13394000
2024-09-16 14:31:02+00:00,57841.11000000,0.32587000
2024-09-16 14:31:02+00:00,57841.10000000,0.06914000
2024-09-16 14:31:02+00:00,57841.00000000,0.84724000
2024-09-16 14:31:02+00:00,57840.99000000,0.01210000
2024-09-16 14:31:02+00:00,57840.77000000,0.00014000
2024-09-16 14:31:02+00:00,57840.72000000,0.05398000
2024-09-16 14:31:02+00:00,57840.71000000,0.13195000
2024-09-16 14:31:02+00:00,57840.58000000,0.86258000
2024-09-16 14:31:02+00:00,57840.51000000,0.87502000
2024-09-16 14:31:02+00:00,57840.50000000,1.20670000
2024-09-16 14:31:02+00:00,57840.02000000,0.11795000
2024-09-16 14:31:02+00:00,57840.01000000,0.11403000
2024-09-16 14:31:02+00:00,57840.00000000,0.28451000
2024-09-16 14:31:02+00:00,57840.00000000,0.30180000
2024-09-16 14:31:02+00:00,57839.82000000,0.00015000
2024-09-16 14:31:02+00:00,57839.49000000,0.00009000
2024-09-16 14:31:02+00:00,57839.32000000,0.00013000
2024-09-16 14:31:02+00:00,57839.30000000,0.11195000
2024-09-16 14:31:02+00:00,57839.29000000,0.13195000
2024-09-16 14:31:02+00:00,57839.28000000,0.30407000
2024-09-16 14:31:02+00:00,57839.21000000,0.00045000
2024-09-16 14:31:02+00:00,57839.19000000,0.00239000
2024-09-16 14:31:02+00:00,57839.19000000,0.00000000
2024-09-16 14:31:02+00:00,57839.17000000,0.00011000
2024-09-16 14:31:02+00:00,57838.99000000,0.00013000
2024-09-16 14:31:02+00:00,57838.70000000,0.00010000
2024-09-16 14:31:02+00:00,57838.67000000,0.00009000
2024-09-16 14:31:02+00:00,57838.63000000,0.19192000
2024-09-16 14:31:02+00:00,57838.62000000,0.05401000
2024-09-16 14:31:02+00:00,57838.61000000,0.00156000
2024-09-16 14:31:02+00:00,57838.58000000,0.00186000
2024-09-16 14:31:02+00:00,57838.31000000,0.00052000
2024-09-16 14:31:02+00:00,57838.23000000,0.05398000
2024-09-16 14:31:02+00:00,57838.21000000,0.00761000
2024-09-16 14:31:02+00:00,57838.19000000,0.00020000
